Date,Price
2024-03-22,115.87
2024-03-25,119.36
2024-03-26,119.93
2024-03-27,120.98
2024-03-28,122.36
2024-04-01,121.53
2024-04-02,122.82
2024-04-03,118.98
2024-04-04,117.09
2024-04-05,118.38
2024-04-08,117.35
2024-04-09,117.97
2024-04-10,117.19
2024-04-11,117.15
2024-04-12,114.01
2024-04-15,112.95
2024-04-16,113.88
2024-04-17,112.94
2024-04-18,112.43
2024-04-19,112.61
2024-04-22,111.99
2024-04-23,113.71
2024-04-24,113.92
2024-04-25,112.77
2024-04-26,112.73
2024-04-29,112.08
2024-04-30,111.1
2024-05-01,110.48
2024-05-02,112.62
2024-05-03,113.66
2024-05-06,116.47
2024-05-07,105.39
2024-05-08,105.44
2024-05-09,105.8
2024-05-10,105.79
2024-05-13,105.83
2024-05-14,105.35
2024-05-15,102.77
2024-05-16,103.37
2024-05-17,103.25
2024-05-20,102.9
2024-05-21,103.01
2024-05-22,103.02
2024-05-23,100.66
2024-05-24,101.76
2024-05-28,102.44
2024-05-29,100.88
2024-05-30,101.7
2024-05-31,103.91
2024-06-03,102.77
2024-06-04,103.33
2024-06-05,101.5
2024-06-06,101.21
2024-06-07,101.54
2024-06-10,102.74
2024-06-11,100.87
2024-06-12,100.8
2024-06-13,100.09
2024-06-14,99.97
2024-06-17,101.52
2024-06-18,101.5
2024-06-20,101.84
2024-06-21,102.27
2024-06-24,101.98
2024-06-25,102.2
2024-06-26,102.18
2024-06-27,102.17
2024-06-28,99.29
2024-07-01,98.04
2024-07-02,97.99
2024-07-03,98.61
2024-07-05,97.99
2024-07-08,97.37
2024-07-09,97.05
2024-07-10,96.97
2024-07-11,96.6
2024-07-12,97.13
2024-07-15,96.87
2024-07-16,98.47
2024-07-17,97.31
2024-07-18,96.79
2024-07-19,95.74
2024-07-22,94.13
2024-07-23,90.94
2024-07-24,89.8
2024-07-25,89.21
2024-07-26,89.93
2024-07-29,92.14
2024-07-30,93.79
2024-07-31,93.69
2024-08-01,93.05
2024-08-02,89.57
2024-08-05,87.78
2024-08-06,89.97
2024-08-07,85.96
2024-08-08,85.96
2024-08-09,86.21
2024-08-12,85.95
2024-08-13,85.6
2024-08-14,86.3
2024-08-15,88.79
2024-08-16,89.3
2024-08-19,90.82
2024-08-20,89.74
2024-08-21,90.72
2024-08-22,89.92
2024-08-23,90.56
2024-08-26,91.78
2024-08-27,90.9
2024-08-28,89.49
2024-08-29,89.81
2024-08-30,90.38
2024-09-03,89.13
2024-09-04,89.25
2024-09-05,88.65
2024-09-06,87.94
2024-09-09,88.34
2024-09-10,88.4
2024-09-11,88.32
2024-09-12,89.3
2024-09-13,90.55
2024-09-16,91.85
2024-09-17,92.86
2024-09-18,93.58
2024-09-19,93.45
2024-09-20,93.75
2024-09-23,92.97
2024-09-24,93.69
2024-09-25,93.92
2024-09-26,95.2
2024-09-27,96.01
2024-09-30,96.19
2024-10-01,94.05
2024-10-02,94.15
2024-10-03,93.63
2024-10-04,95.15
2024-10-07,92.39
2024-10-08,92.51
2024-10-09,93.6
2024-10-10,92.99
2024-10-11,94.13
2024-10-14,94.97
2024-10-15,94.22
2024-10-16,96.75
2024-10-17,96.54
2024-10-18,97.28
2024-10-21,96.62
2024-10-22,96.74
2024-10-23,96.24
2024-10-24,95.4
2024-10-25,95.03
2024-10-28,96.2
2024-10-29,96.13
2024-10-30,95.08
2024-10-31,96.2
2024-11-01,95.81
2024-11-04,95.79
2024-11-05,96.63
2024-11-06,98.89
2024-11-07,98.93
2024-11-08,99.02
2024-11-11,100.86
2024-11-12,100.99
2024-11-13,102.72
2024-11-14,109.12
2024-11-15,115.08
2024-11-18,113.54
2024-11-19,112.42
2024-11-20,114.26
2024-11-21,114.72
2024-11-22,115.65
2024-11-25,116
2024-11-26,115.45
2024-11-27,117.6
2024-11-29,117.47
2024-12-02,117.16
2024-12-03,116.45
2024-12-04,116.99
2024-12-05,116.5
2024-12-06,116.73
2024-12-09,114.61
2024-12-10,114.73
2024-12-11,114.61
2024-12-12,114.9
2024-12-13,113.34
2024-12-16,112.11
2024-12-17,113.02
2024-12-18,111.35
2024-12-19,111.37
2024-12-20,112.03
2024-12-23,111.4
2024-12-24,112.56
2024-12-26,112.55
2024-12-27,111.55
2024-12-30,110.8
2024-12-31,111.35
2025-01-02,110.82
2025-01-03,111.16
2025-01-06,111.05
2025-01-07,111.39
2025-01-08,109.76
2025-01-10,108.65
2025-01-13,108.08
2025-01-14,108.12
2025-01-15,108.18
2025-01-16,106.46
2025-01-17,107.02
2025-01-21,108.7
2025-01-22,108.81
2025-01-23,111.04
2025-01-24,112.16
2025-01-27,113.34
2025-01-28,112.14
2025-01-29,113.19
2025-01-30,113.43
2025-01-31,113.06
2025-02-03,114
2025-02-04,113.3
2025-02-05,110.54
2025-02-06,112.09
2025-02-07,110.86
2025-02-10,109.28
2025-02-11,109.02
2025-02-12,109.23
2025-02-13,109.59
2025-02-14,110.38
2025-02-18,109.56
2025-02-19,111.35
2025-02-20,110.55
2025-02-21,108.66
2025-02-24,111.2
2025-02-25,110.53
2025-02-26,111.83
2025-02-27,111.31
2025-02-28,113.8
2025-03-03,112.79
2025-03-04,109.01
2025-03-05,109.31
2025-03-06,105.43
2025-03-07,105.51
2025-03-10,103.08
2025-03-11,97.9
2025-03-12,98.76
2025-03-13,96.87
2025-03-14,98.64
2025-03-17,99.36
2025-03-18,99.35
2025-03-19,100.29
2025-03-20,98.86
