Date,Price
2024-03-22,179.65
2024-03-25,178.63
2024-03-26,177.87
2024-03-27,179.59
2024-03-28,180.49
2024-04-01,183.34
2024-04-02,178.7
2024-04-03,180.77
2024-04-04,165.83
2024-04-05,170.42
2024-04-08,169.9
2024-04-09,170.78
2024-04-10,167.14
2024-04-11,170.5
2024-04-12,163.28
2024-04-15,160.32
2024-04-16,163.46
2024-04-17,154.02
2024-04-18,155.08
2024-04-19,146.64
2024-04-22,148.64
2024-04-23,152.27
2024-04-24,151.74
2024-04-25,153.76
2024-04-26,157.4
2024-04-29,160.2
2024-04-30,158.38
2024-05-01,144.27
2024-05-02,146.16
2024-05-03,150.6
2024-05-06,155.78
2024-05-07,154.43
2024-05-08,153.62
2024-05-09,152.39
2024-05-10,151.92
2024-05-13,150.56
2024-05-14,153.16
2024-05-15,159.67
2024-05-16,162.62
2024-05-17,164.47
2024-05-20,166.33
2024-05-21,164.66
2024-05-22,165.52
2024-05-23,160.43
2024-05-24,166.36
2024-05-28,171.61
2024-05-29,165.14
2024-05-30,166.75
2024-05-31,166.9
2024-06-03,163.55
2024-06-04,159.99
2024-06-05,166.17
2024-06-06,166.78
2024-06-07,167.87
2024-06-10,160.34
2024-06-11,158.96
2024-06-12,160.24
2024-06-13,159.9
2024-06-14,159.63
2024-06-17,158.4
2024-06-18,154.63
2024-06-20,161.78
2024-06-21,161.23
2024-06-24,160.25
2024-06-25,160.25
2024-06-26,157.54
2024-06-27,159.47
2024-06-28,162.21
2024-07-01,157.69
2024-07-02,164.31
2024-07-03,163.9
2024-07-05,171.9
2024-07-08,178.69
2024-07-09,177.1
2024-07-10,183.96
2024-07-11,181.94
2024-07-12,181.61
2024-07-15,179.83
2024-07-16,177.55
2024-07-17,159.43
2024-07-18,155.77
2024-07-19,151.58
2024-07-22,155.87
2024-07-23,154
2024-07-24,144.63
2024-07-25,138.32
2024-07-26,139.99
2024-07-29,139.75
2024-07-30,138.44
2024-07-31,144.48
2024-08-01,132.54
2024-08-02,132.5
2024-08-05,134.82
2024-08-06,130.18
2024-08-07,128.67
2024-08-08,136.32
2024-08-09,134.27
2024-08-12,136.77
2024-08-13,141.13
2024-08-14,140.75
2024-08-15,147.36
2024-08-16,148.56
2024-08-19,155.28
2024-08-20,156.4
2024-08-21,157.81
2024-08-22,151.7
2024-08-23,154.98
2024-08-26,149.99
2024-08-27,150.5
2024-08-28,146.36
2024-08-29,145.49
2024-08-30,148.56
2024-09-03,136.94
2024-09-04,140.87
2024-09-05,139.44
2024-09-06,134.35
2024-09-09,138.15
2024-09-10,142.84
2024-09-11,149.86
2024-09-12,150.77
2024-09-13,152.31
2024-09-16,152.08
2024-09-17,150.82
2024-09-18,148.29
2024-09-19,156.74
2024-09-20,155.95
2024-09-23,156.75
2024-09-24,158.32
2024-09-25,162.02
2024-09-26,167.49
2024-09-27,164.35
2024-09-30,164.08
2024-10-01,159.75
2024-10-02,159.78
2024-10-03,162.85
2024-10-04,170.9
2024-10-07,170.97
2024-10-08,172.8
2024-10-09,171.02
2024-10-10,164.18
2024-10-11,167.89
2024-10-14,165.27
2024-10-15,156.64
2024-10-16,156.13
2024-10-17,156.25
2024-10-18,155.97
2024-10-21,157.9
2024-10-22,154.09
2024-10-23,152.91
2024-10-24,153.44
2024-10-25,156.23
2024-10-28,159.92
2024-10-29,166.25
2024-10-30,148.6
2024-10-31,144.07
2024-11-01,141.86
2024-11-04,140.71
2024-11-05,141.66
2024-11-06,145.1
2024-11-07,149.82
2024-11-08,147.95
2024-11-11,147.35
2024-11-12,143.63
2024-11-13,139.3
2024-11-14,138.84
2024-11-15,134.9
2024-11-18,138.93
2024-11-19,139.39
2024-11-20,137.6
2024-11-21,137.49
2024-11-22,138.35
2024-11-25,141.13
2024-11-26,137.72
2024-11-27,136.24
2024-11-29,137.175
2024-12-02,142.06
2024-12-03,141.98
2024-12-04,143.99
2024-12-05,141.36
2024-12-06,138.59
2024-12-09,130.87
2024-12-10,127.74
2024-12-11,130.15
2024-12-12,130.6
2024-12-13,126.91
2024-12-16,126.69
2024-12-17,125.02
2024-12-18,121.41
2024-12-19,118.88
2024-12-20,119.21
2024-12-23,124.6
2024-12-24,126.29
2024-12-26,125.06
2024-12-27,125.19
2024-12-30,122.44
2024-12-31,120.79
2025-01-02,120.63
2025-01-03,125.37
2025-01-06,129.55
2025-01-07,127.33
2025-01-08,121.84
2025-01-10,116.04
2025-01-13,117.32
2025-01-14,116.09
2025-01-15,119.96
2025-01-16,118.44
2025-01-17,121.46
2025-01-21,122.28
2025-01-22,123.75
2025-01-23,123.04
2025-01-24,122.84
2025-01-27,115.01
2025-01-28,114.17
2025-01-29,117.35
2025-01-30,118.86
2025-01-31,115.95
2025-02-03,114.27
2025-02-04,119.5
2025-02-05,112.01
2025-02-06,110.16
2025-02-07,107.56
2025-02-10,110.48
2025-02-11,111.1
2025-02-12,111.72
2025-02-13,111.81
2025-02-14,113.1
2025-02-18,114.28
2025-02-19,114.69
2025-02-20,114.17
2025-02-21,110.84
2025-02-24,108.11
2025-02-25,103.96
2025-02-26,104.74
2025-02-27,99.51
2025-02-28,99.86
2025-03-03,98.23
2025-03-04,100.75
2025-03-05,101.67
2025-03-06,98.85
2025-03-07,100.31
2025-03-10,96.63
2025-03-11,96.76
2025-03-12,100.79
2025-03-13,98.11
2025-03-14,100.97
2025-03-17,104.59
2025-03-18,103.51
2025-03-19,106.23
2025-03-20,107.14
