Date,Price
2024-03-21,99.59612
2024-03-22,72.673805
2024-03-25,73.25534
2024-03-26,73.15
2024-03-27,72.674034
2024-03-28,72.20829
2024-04-01,73.11844
2024-04-02,74.208916
2024-04-03,75.56732
2024-04-04,77.0719
2024-04-05,77.53755
2024-04-08,76.93866
2024-04-09,76.82894
2024-04-10,77.06137
2024-04-11,78.01599
2024-04-12,78.92663
2024-04-15,79.63912
2024-04-16,79.931015
2024-04-17,79.10452
2024-04-18,77.40054
2024-04-19,76.18947
2024-04-22,76.53119
2024-04-23,76.118675
2024-04-24,75.077545
2024-04-25,73.09137
2024-04-26,72.58559
2024-04-29,71.454926
2024-04-30,70.39342
2024-05-01,69.83925
2024-05-02,70.35444
2024-05-03,72.92582
2024-05-06,74.88435
2024-05-07,75.92231
2024-05-08,76.16723
2024-05-09,76.4319
2024-05-10,76.12472
2024-05-13,74.744865
2024-05-14,74.005714
2024-05-15,74.05804
2024-05-16,73.47653
2024-05-17,73.52162
2024-05-20,72.76922
2024-05-21,71.66285
2024-05-22,70.82498
2024-05-23,71.05981
2024-05-24,71.245766
2024-05-28,71.48439
2024-05-29,71.594124
2024-05-30,71.32507
2024-05-31,71.61544
2024-06-03,72.09971
2024-06-04,72.599915
2024-06-05,73.52848
2024-06-06,74.26685
2024-06-07,75.09023
2024-06-10,75.35585
2024-06-11,76.27892
2024-06-12,76.448425
2024-06-13,76.398735
2024-06-14,76.465965
2024-06-17,76.61245
2024-06-18,76.75362
2024-06-20,76.92295
2024-06-21,77.177765
2024-06-24,76.99823
2024-06-25,77.28361
2024-06-26,77.535385
2024-06-27,77.32708
2024-06-28,76.855675
2024-07-01,77.549324
2024-07-02,77.898415
2024-07-03,77.72407
2024-07-05,77.79501
2024-07-08,78.03012
2024-07-09,78.03401
2024-07-10,77.89857
2024-07-11,77.84759
2024-07-12,77.79183
2024-07-15,77.3691
2024-07-16,75.4034
2024-07-17,73.8705
2024-07-18,73.52542
2024-07-19,74.369354
2024-07-22,75.32932
2024-07-23,75.96181
2024-07-24,75.90354
2024-07-25,76.28552
2024-07-26,76.173096
2024-07-29,75.86075
2024-07-30,75.60625
2024-07-31,75.895935
2024-08-01,76.54536
2024-08-02,77.5567
2024-08-05,77.34692
2024-08-06,77.3825
2024-08-07,77.08705
2024-08-08,77.51326
2024-08-09,78.44178
2024-08-12,78.59492
2024-08-13,78.7328
2024-08-14,79.30177
2024-08-15,80.2574
2024-08-16,81.17238
2024-08-19,81.87395
2024-08-20,82.753265
2024-08-21,82.91735
2024-08-22,82.58783
2024-08-23,81.88363
2024-08-26,82.02255
2024-08-27,82.310776
2024-08-28,82.087616
2024-08-29,81.51451
2024-08-30,80.69067
2024-09-03,80.8923
2024-09-04,81.60428
2024-09-05,82.664795
2024-09-06,85.0224
2024-09-09,87.53069
2024-09-10,87.52281
2024-09-11,87.8092
2024-09-12,87.34765
2024-09-13,86.54489
2024-09-16,85.84259
2024-09-17,84.61979
2024-09-18,82.931885
2024-09-19,80.544914
2024-09-20,80.357376
2024-09-23,79.851685
2024-09-24,79.107475
2024-09-25,78.50727
2024-09-26,78.22357
2024-09-27,78.370316
2024-09-30,78.87444
2024-10-01,79.8372
2024-10-02,80.34999
2024-10-03,80.53686
2024-10-04,80.94342
2024-10-07,81.657906
2024-10-08,82.46627
2024-10-09,82.561455
2024-10-10,82.92792
2024-10-11,83.44368
2024-10-14,82.68088
2024-10-15,82.32315
2024-10-16,82.154144
2024-10-17,82.31962
2024-10-18,82.170784
2024-10-21,81.958084
2024-10-22,81.209435
2024-10-23,79.48047
2024-10-24,77.21552
2024-10-25,75.87262
2024-10-28,74.00455
2024-10-29,73.4596
2024-10-30,72.65417
2024-10-31,71.78139
2024-11-01,71.77983
2024-11-04,72.32483
2024-11-05,73.65198
2024-11-06,73.90867
2024-11-07,73.9938
2024-11-08,73.20076
2024-11-11,72.24374
2024-11-12,71.47053
2024-11-13,71.37923
2024-11-14,72.27723
2024-11-15,73.48402
2024-11-18,73.4097
2024-11-19,72.54351
2024-11-20,72.65082
2024-11-21,72.8725
2024-11-22,72.81371
2024-11-25,73.12529
2024-11-26,74.17186
2024-11-27,74.2111
2024-11-29,74.31931
2024-12-02,74.98824
2024-12-03,75.82579
2024-12-04,76.30222
2024-12-05,75.8926
2024-12-06,76.58702
2024-12-09,79.23831
2024-12-10,85.03762
2024-12-11,93.483665
2024-12-12,94.15345
2024-12-13,95.35425
2024-12-16,96.2379
2024-12-17,95.59654
2024-12-18,94.53261
2024-12-19,93.91286
2024-12-20,93.426186
2024-12-23,92.902054
2024-12-24,93.4029
2024-12-26,93.987
2024-12-27,95.05112
2024-12-30,95.09701
2024-12-31,94.85545
2025-01-02,94.12977
2025-01-03,93.74401
2025-01-06,93.94979
2025-01-07,93.74502
2025-01-08,93.20434
2025-01-10,91.89357
2025-01-13,91.150955
2025-01-14,91.21433
2025-01-15,91.20826
2025-01-16,91.48201
2025-01-17,91.9449
2025-01-21,91.76812
2025-01-22,91.36831
2025-01-23,91.41491
2025-01-24,91.31097
2025-01-27,91.49677
2025-01-28,91.74558
2025-01-29,91.54645
2025-01-30,91.76564
2025-01-31,93.055214
2025-02-03,93.1759
2025-02-04,92.914955
2025-02-05,92.17885
2025-02-06,91.38485
2025-02-07,91.101265
2025-02-10,91.105995
2025-02-11,92.535225
2025-02-12,93.274025
2025-02-13,93.216446
2025-02-14,93.17494
2025-02-18,93.25033
2025-02-19,93.148926
2025-02-20,93.560295
2025-02-21,94.020256
2025-02-24,94.11598
2025-02-25,93.26752
2025-02-26,92.48644
2025-02-27,92.00025
2025-02-28,91.25493
2025-03-03,90.59728
2025-03-04,89.79357
2025-03-05,90.12465
2025-03-06,89.331
2025-03-07,89.13519
2025-03-10,89.91605
2025-03-11,91.10824
2025-03-12,92.20023
2025-03-13,93.244026
2025-03-14,93.47148
2025-03-17,92.98039
2025-03-18,92.90378
2025-03-19,94.539276
2025-03-20,96.86647
