Date,Price
2024-03-21,492.49384
2024-03-22,567.1646
2024-03-25,569.3511
2024-03-26,576.28503
2024-03-27,586.36145
2024-03-28,585.4237
2024-04-01,583.9518
2024-04-02,591.1501
2024-04-03,585.20984
2024-04-04,591.1005
2024-04-05,607.39386
2024-04-08,615.7679
2024-04-09,626.2943
2024-04-10,625.6687
2024-04-11,636.06805
2024-04-12,639.9452
2024-04-15,637.10364
2024-04-16,638.9248
2024-04-17,635.12085
2024-04-18,644.4658
2024-04-19,655.0335
2024-04-22,664.46716
2024-04-23,674.7544
2024-04-24,685.73517
2024-04-25,691.8728
2024-04-26,686.3718
2024-04-29,682.73737
2024-04-30,678.9469
2024-05-01,676.3736
2024-05-02,673.29767
2024-05-03,669.63226
2024-05-06,665.1586
2024-05-07,661.89233
2024-05-08,656.35803
2024-05-09,651.6421
2024-05-10,648.13074
2024-05-13,641.9714
2024-05-14,635.82446
2024-05-15,624.5172
2024-05-16,614.1577
2024-05-17,604.4798
2024-05-20,596.2138
2024-05-21,591.80035
2024-05-22,589.1584
2024-05-23,586.7288
2024-05-24,583.3019
2024-05-28,577.9696
2024-05-29,586.8552
2024-05-30,591.23663
2024-05-31,593.42914
2024-06-03,597.6655
2024-06-04,593.7879
2024-06-05,578.35724
2024-06-06,572.5483
2024-06-07,570.12195
2024-06-10,577.1207
2024-06-11,583.11127
2024-06-12,584.28674
2024-06-13,580.83636
2024-06-14,572.4603
2024-06-17,568.7225
2024-06-18,576.11804
2024-06-20,583.88544
2024-06-21,595.01715
2024-06-24,597.27344
2024-06-25,598.4014
2024-06-26,601.3304
2024-06-27,597.0934
2024-06-28,590.2566
2024-07-01,589.94714
2024-07-02,591.95245
2024-07-03,587.5974
2024-07-05,587.381
2024-07-08,578.5729
2024-07-09,563.1237
2024-07-10,553.9697
2024-07-11,552.2831
2024-07-12,551.4648
2024-07-15,546.9133
2024-07-16,545.78467
2024-07-17,546.79956
2024-07-18,544.2201
2024-07-19,539.40515
2024-07-22,538.63055
2024-07-23,546.03656
2024-07-24,558.1405
2024-07-25,561.74646
2024-07-26,565.5131
2024-07-29,567.4825
2024-07-30,568.5976
2024-07-31,562.34827
2024-08-01,550.92523
2024-08-02,547.2952
2024-08-05,544.8973
2024-08-06,552.19574
2024-08-07,560.9475
2024-08-08,570.7733
2024-08-09,565.7351
2024-08-12,556.2363
2024-08-13,552.17303
2024-08-14,550.68365
2024-08-15,553.6877
2024-08-16,559.5218
2024-08-19,556.29297
2024-08-20,556.8122
2024-08-21,558.0592
2024-08-22,561.2329
2024-08-23,566.143
2024-08-26,566.805
2024-08-27,565.3747
2024-08-28,564.971
2024-08-29,568.4294
2024-08-30,568.4516
2024-09-03,566.5005
2024-09-04,566.0807
2024-09-05,557.0807
2024-09-06,552.6827
2024-09-09,551.8914
2024-09-10,548.0431
2024-09-11,545.5435
2024-09-12,545.3581
2024-09-13,544.5365
2024-09-16,542.8277
2024-09-17,541.9797
2024-09-18,537.4569
2024-09-19,529.9733
2024-09-20,520.20734
2024-09-23,518.4571
2024-09-24,514.8352
2024-09-25,509.4313
2024-09-26,504.20905
2024-09-27,495.19165
2024-09-30,491.68378
2024-10-01,492.33322
2024-10-02,495.14758
2024-10-03,501.5538
2024-10-04,500.58957
2024-10-07,502.5149
2024-10-08,505.13565
2024-10-09,502.99808
2024-10-10,503.0957
2024-10-11,505.59753
2024-10-14,509.11133
2024-10-15,513.1783
2024-10-16,514.1725
2024-10-17,512.53156
2024-10-18,509.2551
2024-10-21,510.89362
2024-10-22,512.1834
2024-10-23,513.6875
2024-10-24,508.61813
2024-10-25,506.03882
2024-10-28,499.48267
2024-10-29,494.7774
2024-10-30,484.34723
2024-10-31,475.09723
2024-11-01,474.79446
2024-11-04,472.63226
2024-11-05,478.74908
2024-11-06,474.33032
2024-11-07,460.22638
2024-11-08,454.7206
2024-11-11,453.98874
2024-11-12,452.53864
2024-11-13,454.79944
2024-11-14,468.0328
2024-11-15,478.62787
2024-11-18,473.14474
2024-11-19,465.5681
2024-11-20,463.01343
2024-11-21,465.0154
2024-11-22,478.92285
2024-11-25,484.50906
2024-11-26,493.24335
2024-11-27,506.80835
2024-11-29,516.501
2024-12-02,515.3533
2024-12-03,514.2599
2024-12-04,508.51132
2024-12-05,493.73947
2024-12-06,492.619
2024-12-09,492.9804
2024-12-10,497.5388
2024-12-11,501.9101
2024-12-12,496.1536
2024-12-13,490.29752
2024-12-16,483.9848
2024-12-17,483.7321
2024-12-18,486.49054
2024-12-19,487.02582
2024-12-20,489.40604
2024-12-23,489.00525
2024-12-24,490.46005
2024-12-26,491.58813
2024-12-27,488.75092
2024-12-30,484.42178
2024-12-31,480.66876
2025-01-02,479.14624
2025-01-03,473.2129
2025-01-06,463.2608
2025-01-07,460.15808
2025-01-08,457.08224
2025-01-10,460.94968
2025-01-13,465.79785
2025-01-14,465.94818
2025-01-15,460.8429
2025-01-16,455.06693
2025-01-17,455.20068
2025-01-21,455.39645
2025-01-22,458.53378
2025-01-23,460.76038
2025-01-24,461.94775
2025-01-27,461.73196
2025-01-28,457.24744
2025-01-29,458.70282
2025-01-30,462.98807
2025-01-31,462.92444
2025-02-03,461.4965
2025-02-04,458.21582
2025-02-05,452.06985
2025-02-06,441.8651
2025-02-07,434.13068
2025-02-10,428.8616
2025-02-11,425.51974
2025-02-12,431.09625
2025-02-13,443.10226
2025-02-14,459.55386
2025-02-18,481.79346
2025-02-19,478.49805
2025-02-20,473.9941
2025-02-21,478.7485
2025-02-24,485.27658
2025-02-25,483.0529
2025-02-26,486.99612
2025-02-27,491.98068
2025-02-28,500.096
2025-03-03,504.02524
2025-03-04,503.0482
2025-03-05,504.4087
2025-03-06,506.90906
2025-03-07,505.06406
2025-03-10,494.78223
2025-03-11,488.17838
2025-03-12,480.43982
2025-03-13,476.14203
2025-03-14,476.274
2025-03-17,481.99
2025-03-18,486.71277
2025-03-19,492.56485
2025-03-20,495.02805
