date,price
2024-03-19,118.05826
2024-03-20,220.31961
2024-03-21,231.82455
2024-03-22,234.95644
2024-03-25,240.93842
2024-03-26,247.01994
2024-03-27,245.56361
2024-03-28,240.37262
2024-04-01,238.99417
2024-04-02,230.71616
2024-04-03,227.66052
2024-04-04,237.2117
2024-04-05,232.91623
2024-04-08,227.80087
2024-04-09,227.50272
2024-04-10,224.92804
2024-04-11,227.16957
2024-04-12,225.38303
2024-04-15,218.56169
2024-04-16,218.90964
2024-04-17,218.85739
2024-04-18,218.2314
2024-04-19,212.92592
2024-04-22,209.02089
2024-04-23,204.88828
2024-04-24,205.11165
2024-04-25,201.35574
2024-04-26,196.23624
2024-04-29,193.94232
2024-04-30,194.75726
2024-05-01,193.53517
2024-05-02,193.09431
2024-05-03,187.99068
2024-05-06,193.43338
2024-05-07,188.19281
2024-05-08,186.69458
2024-05-09,186.69458
2024-05-10,191.29933
2024-05-13,192.17935
2024-05-14,184.15895
2024-05-15,185.38374
2024-05-16,182.96964
2024-05-17,184.47762
2024-05-20,189.52518
2024-05-21,196.62769
2024-05-22,202.72594
2024-05-23,202.26323
2024-05-24,198.86049
2024-05-28,197.42816
2024-05-29,197.7519
2024-05-30,206.48749
2024-05-31,207.5552
2024-06-03,205.00851
2024-06-04,200.12436
2024-06-05,199.49217
2024-06-06,203.03456
2024-06-07,198.67284
2024-06-10,192.29796
2024-06-11,194.8252
2024-06-12,195.67496
2024-06-13,189.28886
2024-06-14,182.4341
2024-06-17,191.02881
2024-06-18,189.12022
2024-06-20,190.99495
2024-06-21,190.03168
2024-06-24,201.57832
2024-06-25,192.70454
2024-06-26,192.24716
2024-06-27,190.30197
2024-06-28,191.99316
2024-07-01,190.47095
2024-07-02,193.39954
2024-07-03,194.5365
2024-07-05,180.76321
2024-07-08,174.28229
2024-07-09,173.50513
2024-07-10,183.79022
2024-07-11,184.24275
2024-07-12,184.05838
2024-07-15,179.79578
2024-07-16,181.1305
2024-07-17,180.98024
2024-07-18,183.58917
2024-07-19,181.03033
2024-07-22,184.24275
2024-07-23,194.75726
2024-07-24,196.10013
2024-07-25,190.5047
2024-07-26,193.11131
2024-07-29,191.67155
2024-07-30,191.09637
2024-07-31,187.19931
2024-08-01,190.35263
2024-08-02,190.53854
2024-08-05,189.49141
2024-08-06,189.76152
2024-08-07,187.51915
2024-08-08,182.48433
2024-08-09,181.73187
2024-08-12,175.50769
2024-08-13,173.37299
2024-08-14,168.54843
2024-08-15,162.84607
2024-08-16,158.64629
2024-08-19,161.952
2024-08-20,179.37921
2024-08-21,176.88443
2024-08-22,183.08679
2024-08-23,177.61533
2024-08-26,176.68524
2024-08-27,176.22052
2024-08-28,175.4413
2024-08-29,177.18333
2024-08-30,188.00749
2024-09-03,186.24057
2024-09-04,186.82915
2024-09-05,186.61044
2024-09-06,194.55345
2024-09-09,204.69928
2024-09-10,203.97809
2024-09-11,197.37698
2024-09-12,192.33185
2024-09-13,201.54405
2024-09-16,194.21387
2024-09-17,192.75534
2024-09-18,190.25127
2024-09-19,182.19994
2024-09-20,180.06253
2024-09-23,174.21614
2024-09-24,164.1489
2024-09-25,169.84596
2024-09-26,168.45
2024-09-27,161.62717
2024-09-30,160.11877
2024-10-01,159.06664
2024-10-02,162.61841
2024-10-03,170.15837
2024-10-04,174.08382
2024-10-07,167.20424
2024-10-08,170.07611
2024-10-09,168.15472
2024-10-10,158.517
2024-10-11,136.27217
2024-10-14,142.1638
2024-10-15,138.39001
2024-10-16,140.56339
2024-10-17,138.18727
2024-10-18,137.68837
2024-10-21,134.92197
2024-10-22,133.4361
2024-10-23,131.89297
2024-10-24,131.43098
2024-10-25,131.41557
2024-10-28,126.66686
2024-10-29,132.83374
2024-10-30,135.07698
2024-10-31,133.0499
2024-11-01,131.24628
2024-11-04,131.20015
2024-11-05,131.01549
2024-11-06,127.50601
2024-11-07,125.75319
2024-11-08,120.86471
2024-11-11,123.15872
2024-11-12,120.39827
2024-11-13,119.88719
2024-11-14,118.85194
2024-11-15,121.36178
2024-11-18,106.03663
2024-11-19,100.64469
2024-11-20,102.12843
2024-11-21,106.72049
2024-11-22,100.64469
2024-11-25,101.493866
2024-11-26,100.24233
2024-11-27,97.21001
2024-11-29,95.70326
2024-12-02,94.5137
2024-12-03,97.4095
2024-12-04,98.78026
2024-12-05,100.75971
2024-12-06,105.54269
