Date,Price
2024-03-21,186.28842
2024-03-22,169.0311
2024-03-25,165.69824
2024-03-26,161.4469
2024-03-27,161.80399
2024-03-28,161.01952
2024-04-01,158.78642
2024-04-02,156.07115
2024-04-03,152.84581
2024-04-04,152.84833
2024-04-05,157.22794
2024-04-08,160.2828
2024-04-09,162.75401
2024-04-10,165.27289
2024-04-11,171.55322
2024-04-12,173.24771
2024-04-15,173.23358
2024-04-16,174.47081
2024-04-17,176.77895
2024-04-18,177.13359
2024-04-19,177.8233
2024-04-22,181.08076
2024-04-23,183.06964
2024-04-24,182.56252
2024-04-25,182.50362
2024-04-26,182.25899
2024-04-29,180.73813
2024-04-30,178.63435
2024-05-01,179.62451
2024-05-02,180.61609
2024-05-03,180.21138
2024-05-06,176.9002
2024-05-07,174.39702
2024-05-08,174.58554
2024-05-09,174.97862
2024-05-10,174.70125
2024-05-13,173.07675
2024-05-14,174.41881
2024-05-15,174.12682
2024-05-16,175.23239
2024-05-17,175.3483
2024-05-20,173.3067
2024-05-21,171.61652
2024-05-22,168.36305
2024-05-23,166.70352
2024-05-24,166.48431
2024-05-28,168.46516
2024-05-29,170.65332
2024-05-30,171.1841
2024-05-31,170.73329
2024-06-03,170.00916
2024-06-04,169.02225
2024-06-05,169.76892
2024-06-06,172.30289
2024-06-07,174.98512
2024-06-10,176.05177
2024-06-11,177.53192
2024-06-12,176.7009
2024-06-13,175.51245
2024-06-14,174.3285
2024-06-17,173.34174
2024-06-18,171.80101
2024-06-20,170.0201
2024-06-21,169.93224
2024-06-24,168.80121
2024-06-25,166.50883
2024-06-26,164.53203
2024-06-27,161.72368
2024-06-28,157.90407
2024-07-01,154.06223
2024-07-02,153.69746
2024-07-03,155.00081
2024-07-05,154.79517
2024-07-08,153.6113
2024-07-09,153.49167
2024-07-10,151.9982
2024-07-11,150.52945
2024-07-12,150.02919
2024-07-15,149.26976
2024-07-16,146.41083
2024-07-17,144.97124
2024-07-18,145.64348
2024-07-19,143.93707
2024-07-22,141.2979
2024-07-23,139.22287
2024-07-24,139.8765
2024-07-25,143.21147
2024-07-26,147.15468
2024-07-29,149.37782
2024-07-30,149.83745
2024-07-31,149.08447
2024-08-01,149.48793
2024-08-02,152.41048
